id,hotelId,rawData,type,createdAt,updatedAt,deletedAt,createdBy,updatedBy,deletedBy,inntoDataId
506,3,'{'startDate': '2023-02-26T00:00:00+09:00', 'endDate': '2023-02-27T00:00:00+09:00', 'roomBookingId': 62842, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0fu5giz@0000000061'}','room_booking_change_status','2023-02-28 03:00:00.295109+09:00','2023-02-28 03:00:00.295109+09:00',None,None,None,None,None
507,3,'{'startDate': '2023-04-05T15:00:00.000Z', 'endDate': '2023-04-10T15:00:00.000Z', 'roomBookingId': 69294, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005170'}','tll_create_room_booking','2023-02-28 11:10:00.984558+09:00','2023-02-28 11:10:00.984558+09:00',None,'tll',None,None,None
508,3,'{'startDate': '2023-04-28T15:00:00.000Z', 'endDate': '2023-04-29T15:00:00.000Z', 'roomBookingId': 69295, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005171'}','tll_create_room_booking','2023-02-28 11:40:00.988827+09:00','2023-02-28 11:40:00.988827+09:00',None,'tll',None,None,None
509,3,'{'startDate': '2023-03-12T15:00:00.000Z', 'endDate': '2023-03-13T15:00:00.000Z', 'roomBookingId': 69296, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '0003005172'}','tll_create_room_booking','2023-02-28 11:40:01.058473+09:00','2023-02-28 11:40:01.058473+09:00',None,'tll',None,None,None
510,3,'{'startDate': '2023-04-29T15:00:00.000Z', 'endDate': '2023-04-30T15:00:00.000Z', 'roomBookingId': 69297, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005173'}','tll_create_room_booking','2023-02-28 11:55:00.619739+09:00','2023-02-28 11:55:00.619739+09:00',None,'tll',None,None,None
511,3,'{'startDate': '2023-04-29T15:00:00.000Z', 'endDate': '2023-04-30T15:00:00.000Z', 'roomBookingId': 69298, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005174'}','tll_create_room_booking','2023-02-28 12:00:25.532562+09:00','2023-02-28 12:00:25.532562+09:00',None,'tll',None,None,None
512,3,'{'startDate': '2023-05-29T15:00:00.000Z', 'endDate': '2023-06-08T15:00:00.000Z', 'roomBookingId': 69299, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005175'}','tll_create_room_booking','2023-02-28 12:25:00.560083+09:00','2023-02-28 12:25:00.560083+09:00',None,'tll',None,None,None
513,3,'{'startDate': '2023-04-17T15:00:00.000Z', 'endDate': '2023-04-18T15:00:00.000Z', 'roomBookingId': 69300, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005176'}','tll_create_room_booking','2023-02-28 12:25:00.634067+09:00','2023-02-28 12:25:00.634067+09:00',None,'tll',None,None,None
514,3,'{'startDate': '2023-04-21T15:00:00.000Z', 'endDate': '2023-04-22T15:00:00.000Z', 'roomBookingId': 69301, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005177'}','tll_create_room_booking','2023-02-28 12:25:00.703144+09:00','2023-02-28 12:25:00.703144+09:00',None,'tll',None,None,None
515,3,'{'startDate': '2023-03-01T15:00:00.000Z', 'endDate': '2023-03-02T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
516,3,'{'startDate': '2023-03-01T15:00:00.000Z', 'endDate': '2023-03-02T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
517,3,'{'startDate': '2023-03-01T15:00:00.000Z', 'endDate': '2023-03-02T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
518,3,'{'startDate': '2023-03-02T15:00:00.000Z', 'endDate': '2023-03-03T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
519,3,'{'startDate': '2023-03-02T15:00:00.000Z', 'endDate': '2023-03-03T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
520,3,'{'startDate': '2023-03-02T15:00:00.000Z', 'endDate': '2023-03-03T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
521,3,'{'startDate': '2023-03-03T15:00:00.000Z', 'endDate': '2023-03-04T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
522,3,'{'startDate': '2023-03-03T15:00:00.000Z', 'endDate': '2023-03-04T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
523,3,'{'startDate': '2023-03-03T15:00:00.000Z', 'endDate': '2023-03-04T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
524,3,'{'startDate': '2023-03-04T15:00:00.000Z', 'endDate': '2023-03-05T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
525,3,'{'startDate': '2023-03-04T15:00:00.000Z', 'endDate': '2023-03-05T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
526,3,'{'startDate': '2023-03-04T15:00:00.000Z', 'endDate': '2023-03-05T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
527,3,'{'startDate': '2023-03-05T15:00:00.000Z', 'endDate': '2023-03-06T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
528,3,'{'startDate': '2023-03-05T15:00:00.000Z', 'endDate': '2023-03-06T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
529,3,'{'startDate': '2023-03-05T15:00:00.000Z', 'endDate': '2023-03-06T15:00:00.000Z', 'roomBookingId': 69302, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005178'}','tll_create_room_booking','2023-02-28 12:30:01.019454+09:00','2023-02-28 12:30:01.019454+09:00',None,'tll',None,None,None
530,3,'{'startDate': '2023-04-18T15:00:00.000Z', 'endDate': '2023-04-19T15:00:00.000Z', 'roomBookingId': 69303, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005179'}','tll_create_room_booking','2023-02-28 12:40:00.598536+09:00','2023-02-28 12:40:00.598536+09:00',None,'tll',None,None,None
531,3,'{'startDate': '2023-07-17T15:00:00.000Z', 'endDate': '2023-07-22T15:00:00.000Z', 'roomBookingId': 69304, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005180'}','tll_create_room_booking','2023-02-28 12:45:00.671849+09:00','2023-02-28 12:45:00.671849+09:00',None,'tll',None,None,None
532,3,'{'startDate': '2023-07-17T15:00:00.000Z', 'endDate': '2023-07-22T15:00:00.000Z', 'roomBookingId': 69305, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005181'}','tll_create_room_booking','2023-02-28 12:45:00.773022+09:00','2023-02-28 12:45:00.773022+09:00',None,'tll',None,None,None
533,3,'{'startDate': '2023-04-14T15:00:00.000Z', 'endDate': '2023-04-15T15:00:00.000Z', 'roomBookingId': 69306, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005182'}','tll_create_room_booking','2023-02-28 12:50:00.415581+09:00','2023-02-28 12:50:00.415581+09:00',None,'tll',None,None,None
534,3,'{'startDate': '2023-04-10T15:00:00.000Z', 'endDate': '2023-04-12T15:00:00.000Z', 'roomBookingId': 69307, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005183'}','tll_create_room_booking','2023-02-28 12:55:00.578804+09:00','2023-02-28 12:55:00.578804+09:00',None,'tll',None,None,None
535,3,'{'startDate': '2023-04-12T15:00:00.000Z', 'endDate': '2023-04-13T15:00:00.000Z', 'roomBookingId': 69308, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005184'}','tll_create_room_booking','2023-02-28 12:55:00.733191+09:00','2023-02-28 12:55:00.733191+09:00',None,'tll',None,None,None
536,3,'{'startDate': '2023-03-12T15:00:00.000Z', 'endDate': '2023-03-15T15:00:00.000Z', 'roomBookingId': 69309, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005185'}','tll_create_room_booking','2023-02-28 13:15:00.383334+09:00','2023-02-28 13:15:00.383334+09:00',None,'tll',None,None,None
537,3,'{'startDate': '2023-04-17T15:00:00.000Z', 'endDate': '2023-04-18T15:00:00.000Z', 'roomBookingId': 69310, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005186'}','tll_create_room_booking','2023-02-28 13:20:00.682664+09:00','2023-02-28 13:20:00.682664+09:00',None,'tll',None,None,None
538,3,'{'startDate': '2023-04-20T15:00:00.000Z', 'endDate': '2023-04-21T15:00:00.000Z', 'roomBookingId': 69311, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005187'}','tll_create_room_booking','2023-02-28 13:30:00.738826+09:00','2023-02-28 13:30:00.738826+09:00',None,'tll',None,None,None
539,3,'{'startDate': '2023-04-20T15:00:00.000Z', 'endDate': '2023-04-21T15:00:00.000Z', 'roomBookingId': 69312, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005188'}','tll_create_room_booking','2023-02-28 13:30:00.838492+09:00','2023-02-28 13:30:00.838492+09:00',None,'tll',None,None,None
540,3,'{'startDate': '2023-04-14T15:00:00.000Z', 'endDate': '2023-04-15T15:00:00.000Z', 'roomBookingId': 69313, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005189'}','tll_create_room_booking','2023-02-28 13:35:19.919157+09:00','2023-02-28 13:35:19.919157+09:00',None,'tll',None,None,None
541,3,'{'startDate': '2023-03-05T15:00:00.000Z', 'endDate': '2023-03-06T15:00:00.000Z', 'roomBookingId': 69314, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005190'}','tll_create_room_booking','2023-02-28 13:40:00.472820+09:00','2023-02-28 13:40:00.472820+09:00',None,'tll',None,None,None
542,3,'{'startDate': '2023-03-01T15:00:00.000Z', 'endDate': '2023-03-02T15:00:00.000Z', 'roomBookingId': 69080, 'autoGeneratedCode': '0003004956'}','room_booking_change_status','2023-02-28 15:08:50.917590+09:00','2023-02-28 15:08:50.917590+09:00',None,'889ff7be-3a4f-4ce1-a4a1-b6f022f611aa',None,None,None
543,3,'{'startDate': '2023-03-01T15:00:00.000Z', 'endDate': '2023-03-02T15:00:00.000Z', 'roomBookingId': 69080, 'autoGeneratedCode': '0003004956'}','room_booking_change_status','2023-02-28 15:08:56.562643+09:00','2023-02-28 15:08:56.562643+09:00',None,'889ff7be-3a4f-4ce1-a4a1-b6f022f611aa',None,None,None
544,3,'{'startDate': '2023-02-28T15:00:00.000Z', 'endDate': '2023-03-01T15:00:00.000Z', 'roomBookingId': 69315, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005191'}','room_booking_change_status','2023-03-01 12:13:27.607534+09:00','2023-03-01 12:13:27.607534+09:00',None,'889ff7be-3a4f-4ce1-a4a1-b6f022f611aa',None,None,None
545,3,'{'startDate': '2023-02-28T15:00:00.000Z', 'endDate': '2023-03-01T15:00:00.000Z', 'roomBookingId': 69316, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005192'}','room_booking_change_status','2023-03-01 14:54:09.885699+09:00','2023-03-01 14:54:09.885699+09:00',None,'889ff7be-3a4f-4ce1-a4a1-b6f022f611aa',None,None,None
546,3,'{'startDate': '2023-02-28T15:00:00.000Z', 'endDate': '2023-03-01T15:00:00.000Z', 'roomBookingId': 69317, 'bookingStatus': 'not_arrived', 'autoGeneratedCode': '0003005193'}','room_booking_change_status','2023-03-01 14:55:49.334802+09:00','2023-03-01 14:55:49.334802+09:00',None,'889ff7be-3a4f-4ce1-a4a1-b6f022f611aa',None,None,None
547,3,'{'startDate': '2023-02-28T00:00:00+09:00', 'endDate': '2023-03-01T00:00:00+09:00', 'roomBookingId': 69274, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0881030363@0000000080'}','room_booking_change_status','2023-03-02 03:00:00.282639+09:00','2023-03-02 03:00:00.282639+09:00',None,None,None,None,None
548,3,'{'startDate': '2023-02-28T00:00:00+09:00', 'endDate': '2023-03-02T00:00:00+09:00', 'roomBookingId': 69254, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'TBK3RQEUAS@0000000041'}','room_booking_change_status','2023-03-02 03:00:00.282639+09:00','2023-03-02 03:00:00.282639+09:00',None,None,None,None,None
549,3,'{'startDate': '2023-02-28T00:00:00+09:00', 'endDate': '2023-03-01T00:00:00+09:00', 'roomBookingId': 69243, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'IY0880491882@0000000080'}','room_booking_change_status','2023-03-02 03:00:00.282639+09:00','2023-03-02 03:00:00.282639+09:00',None,None,None,None,None
550,3,'{'startDate': '2023-02-28T00:00:00+09:00', 'endDate': '2023-03-01T00:00:00+09:00', 'roomBookingId': 68823, 'bookingStatus': 'cancelled', 'autoGeneratedCode': 'RYa0g1kdiu@0000000061'}','room_booking_change_status','2023-03-02 03:00:00.282639+09:00','2023-03-02 03:00:00.282639+09:00',None,None,None,None,None
551,3,'{'startDate': '2023-02-28T00:00:00+09:00', 'endDate': '2023-03-04T00:00:00+09:00', 'roomBookingId': 66967, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '2454056441@0000000030'}','room_booking_change_status','2023-03-02 03:00:00.282639+09:00','2023-03-02 03:00:00.282639+09:00',None,None,None,None,None
552,3,'{'startDate': '2023-02-28T00:00:00+09:00', 'endDate': '2023-03-01T00:00:00+09:00', 'roomBookingId': 66691, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3331104415@0000000030'}','room_booking_change_status','2023-03-02 03:00:00.282639+09:00','2023-03-02 03:00:00.282639+09:00',None,None,None,None,None
553,3,'{'startDate': '2023-02-28T00:00:00+09:00', 'endDate': '2023-03-01T00:00:00+09:00', 'roomBookingId': 66691, 'bookingStatus': 'cancelled', 'autoGeneratedCode': '3331104415@0000000030'}','room_booking_change_status','2023-03-02 03:00:00.282639+09:00','2023-03-02 03:00:00.282639+09:00',None,None,None,None,None
